	google_id	name	query	lat	lon	address	types
49	ChIJq6r6-_awKIQRlx3B1niFgY0	Escuela Secundaria Técnica 40	secundaria	20.7304385	-103.3090514	Volcán Sajama 4175, Huentitán El Bajo, 44250 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
50	ChIJg3Z1inWkKIQRZ0MjonlM02c	"Secundaria Gerardo Murillo ""Dr. ATL"" Mixta No.78"	secundaria	20.8470762	-103.4236516	Av Valle de los Molinos, Valle de los Molinos, 45200 Valle de los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
51	ChIJGa9ONMiuKIQRx_1eXYS83RI	Secundaria Mixta 28, Nicolas Copérnico	secundaria	20.7593595	-103.4360278	Calle 6 de Enero 135 Nuevo Mexico, C. 6 de Enero 135, Nuevo México, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
52	ChIJu3JBfvWmKIQRxitlCneCCj4	Primaria Pedro Moreno	secundaria	20.7957788	-103.4769501	C. Jalisco 287, 45200 Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
53	ChIJm0wTbkOwKIQRKL00Jh7dhtI	Escuela Secundaria Técnica 113	secundaria	20.7284868	-103.3284074	C. José María Lanzagorta, Lomas del Paraíso II, 44250 Guadalajara, Jal., México	['school', 'secondary_school', 'point_of_interest', 'establishment']
54	ChIJU4_YrFKxKIQRifbWr_H3j9U	Escuela Secundaria Técnica #140 Efrain Gonzalez Morfin	secundaria	20.7389531	-103.3503366	Parques del Auditorio, 45180 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
55	ChIJCx5KmP-mKIQRgGPC9PvRwUs	Colegio Valle De Tesistan	secundaria	20.7955126	-103.4953705	Río Amazonas 590, Santa Lucía, 45200 Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
56	ChIJ1XpJ8sanKIQR6LtjJRdR5XI	Jardín de niños Benito Juárez García 14DJN5733B	secundaria	20.8015308	-103.5079384	Coruña 5, Santa Lucía, 45200 Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
57	ChIJbemCyuWnKIQRdXTox5lbI2A	Centro de Ayuda Infantil Corazón de Jesús	secundaria	20.7992182	-103.4768302	San Francisco #7, 45200 La Magdalena, Jal., México	['school', 'point_of_interest', 'establishment']
58	ChIJI1GLbCKkKIQR2-yK-K66u8E	Escuela Secundaria Jose Rogelio Alvarez p	secundaria	20.8206346	-103.4436389	45200 Fraccionamiento Los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
