	google_id	name	query	lat	lon	address	types
271	ChIJ____7z-vKIQR-dqgYs76Q3o	Cumbres International School San Javier	escuela primaria	20.7217233	-103.4241613	Avenida del Servidor Público 3030, La Mora, Exhacienda de, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
272	ChIJlSEd5RSvKIQR3PUQzV4lvtI	Escuela Cuauhtemoc	escuela primaria	20.7281225	-103.4247948	C. Girasoles, Los Girasoles, 45136 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
273	ChIJMXn5RUOvKIQR87kIW3ZIN78	Centro Escolar Sr. San Jose	escuela primaria	20.7399036	-103.4326889	Av Valle de Atemajac 2445-6, Jardines del Valle, 45136 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
274	ChIJk8f1lW-vKIQRuSvD-s9QeWQ	Antonio Gomez Robledo	escuela primaria	20.7404507	-103.4182337	Entre Calles San Marcos y Calle Marina Pto Pichilingue, Marina Vallarta, Sta Margarita, 45138 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
275	ChIJbRcxiGevKIQRt5pfHytEGM8	Colegio Tlamachtiani	escuela primaria	20.7432286	-103.4281225	C. Valle de Guadalupe 1789, Jardines del Valle, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
276	ChIJJdfreNGvKIQRKb_2hou38DE	Centro Educativo Ignacio Manuel Altamirano	escuela primaria	20.7455518	-103.4254625	Av. Acueducto 2130-A, Jardines del Valle, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
277	ChIJ31e37F6vKIQRDRLQG4QmDyY	ESCUELA SECUNDARIA GENERAL NO. 109 IRENE ROBLEDO GARCIA	escuela primaria	20.7480248	-103.4318135	Av. Valle de México 2519, Jardines del Valle, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
278	ChIJrdAVXY-lKIQRkuRX_0YU_Xg	Primaria Ramón López Velarde	escuela primaria	20.7611193	-103.4177535	C. 8 475, Colinas de Los Robles, 45130 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
279	ChIJJw1x-_OlKIQRnO7z72uO8rc	Guadalupe Victoria	escuela primaria	20.7590845	-103.433356	Guadalajara Sur, Nuevo México, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
280	ChIJx9eSF5GlKIQR34C5yTBqBkc	Escuela Primaria Irene Robledo	escuela primaria	20.7700914	-103.4195774	San Juan de Los Lagos 3130, Hogares de Nuevo México, 45160 Nuevo México, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
281	ChIJYcCBgbWlKIQRPfV1tCmGJEY	Escuela Nicolas Bravo	escuela primaria	20.7964602	-103.4277137	Unnamed Road, Jal., México	['school', 'point_of_interest', 'establishment']
